 Increment           1
  5.2619041E-03 -0.4484339      0.8984478       8736.000    
  5.2620620E-03 -0.4484339      0.9037277       8859.000    
  5.2622780E-03 -0.4484339      0.9109401       8859.000    
  5.2624363E-03 -0.4484339      0.9162199       8982.000    
  5.2626519E-03 -0.4484339      0.9234322       8982.000    
  5.2628103E-03 -0.4484339      0.9287120       9105.000    
  5.2630263E-03 -0.4484339      0.9359243       9105.000    
  5.2631842E-03 -0.4484339      0.9412040       9228.000    
  5.2634003E-03 -0.4484339      0.9484162       9228.000    
  5.2635586E-03 -0.4484339      0.9536958       9351.000    
  5.2637742E-03 -0.4484339      0.9609080       9351.000    
  5.2639325E-03 -0.4484339      0.9661876       9474.000    
  5.2641486E-03 -0.4484339      0.9733998       9474.000    
  5.2643064E-03 -0.4484339      0.9786793       9597.000    
  5.2645225E-03 -0.4484339      0.9858913       9597.000    
  5.2646804E-03 -0.4484339      0.9911709       9720.000    
  5.2648964E-03 -0.4484339      0.9983828       9720.000    
  5.2650543E-03 -0.4484339       1.003662       9843.000    
  5.2652704E-03 -0.4484339       1.010874       9843.000    
  5.2654282E-03 -0.4484339       1.016154       9966.000    
  5.2656443E-03 -0.4484339       1.023365       9966.000    
  5.2658021E-03 -0.4484339       1.028645       10089.00    
  5.2660182E-03 -0.4484339       1.035857       10089.00    
  5.2661761E-03 -0.4484339       1.041136       10212.00    
  5.2663921E-03 -0.4484339       1.048348       10212.00    
  5.2665500E-03 -0.4484339       1.053627       10335.00    
  5.2667661E-03 -0.4484340       1.060839       10335.00    
  5.2669239E-03 -0.4484340       1.066118       10458.00    
  5.2671400E-03 -0.4484340       1.073330       10458.00    
  5.2672978E-03 -0.4484340       1.078609       10581.00    
  5.2675139E-03 -0.4484340       1.085820       10581.00    
  5.2676718E-03 -0.4484340       1.091100       10704.00    
  5.2678878E-03 -0.4484340       1.098311       10704.00    
  5.2680457E-03 -0.4484340       1.103590       10827.00    
  5.2682618E-03 -0.4484340       1.110802       10827.00    
  5.2684196E-03 -0.4484340       1.116081       10950.00    
  5.2686352E-03 -0.4484340       1.123292       10950.00    
  5.2687936E-03 -0.4484340       1.128571       11073.00    
  5.2690092E-03 -0.4484340       1.135782       11073.00    
  5.2691670E-03 -0.4484340       1.141061       11196.00    
  5.2693831E-03 -0.4484340       1.148273       11196.00    
  5.2695409E-03 -0.4484340       1.153552       11319.00    
  5.2697570E-03 -0.4484340       1.160763       11319.00    
  5.2699149E-03 -0.4484340       1.166042       11442.00    
  5.2701305E-03 -0.4484340       1.173253       11442.00    
  5.2702883E-03 -0.4484340       1.178532       11565.00    
  5.2705044E-03 -0.4484340       1.185743       11565.00    
  5.2706623E-03 -0.4484340       1.191021       11688.00    
  5.2708779E-03 -0.4484340       1.198233       11688.00    
  5.2710362E-03 -0.4484340       1.203511       11811.00    
  5.2712518E-03 -0.4484340       1.210722       11811.00    
  5.2714096E-03 -0.4484340       1.216001       11934.00    
  5.2716252E-03 -0.4484340       1.223212       11934.00    
  5.2717836E-03 -0.4484340       1.228490       12057.00    
  5.2719992E-03 -0.4484340       1.235701       12057.00    
  5.2721570E-03 -0.4484340       1.240980       12180.00    
  5.2723726E-03 -0.4484340       1.248191       12180.00    
  5.2725310E-03 -0.4484340       1.253469       12303.00    
  5.2727466E-03 -0.4484340       1.260680       12303.00    
  5.2729044E-03 -0.4484340       1.265958       12426.00    
  5.2731200E-03 -0.4484340       1.273169       12426.00    
  5.2732779E-03 -0.4484340       1.278448       12549.00    
  5.2734939E-03 -0.4484340       1.285658       12549.00    
  5.2736518E-03 -0.4484340       1.290937       12672.00    
  5.2738674E-03 -0.4484340       1.298147       12672.00    
  5.2740253E-03 -0.4484340       1.303425       12795.00    
  5.2742409E-03 -0.4484340       1.310636       12795.00    
  5.2743987E-03 -0.4484340       1.315914       12918.00    
  5.2746143E-03 -0.4484340       1.323125       12918.00    
  5.2747722E-03 -0.4484340       1.328403       13041.00    
  5.2749882E-03 -0.4484340       1.335613       13041.00    
  5.2751461E-03 -0.4484340       1.340892       13164.00    
  5.2753617E-03 -0.4484340       1.348102       13164.00    
  5.2755196E-03 -0.4484340       1.353380       13287.00    
  5.2757352E-03 -0.4484340       1.360590       13287.00    
  5.2758930E-03 -0.4484340       1.365868       13410.00    
  5.2761086E-03 -0.4484340       1.373079       13410.00    
  5.2762665E-03 -0.4484340       1.378357       13533.00    
  5.2764821E-03 -0.4484340       1.385567       13533.00    
  5.2766399E-03 -0.4484340       1.390845       13656.00    
  5.2768555E-03 -0.4484340       1.398055       13656.00    
  5.2770134E-03 -0.4484340       1.403333       13779.00    
  5.2772290E-03 -0.4484340       1.410543       13779.00    
  5.2773869E-03 -0.4484340       1.415821       13902.00    
  5.2776025E-03 -0.4484340       1.423031       13902.00    
  5.2777603E-03 -0.4484340       1.428309       14025.00    
  5.2779759E-03 -0.4484340       1.435519       14025.00    
  5.2781338E-03 -0.4484340       1.440797       14148.00    
  5.2783494E-03 -0.4484340       1.448007       14148.00    
  5.2785072E-03 -0.4484340       1.453284       14271.00    
  5.2787228E-03 -0.4484340       1.460494       14271.00    
  5.2788807E-03 -0.4484340       1.465772       14394.00    
  5.2790963E-03 -0.4484340       1.472982       14394.00    
  5.2792537E-03 -0.4484340       1.478259       14517.00    
  5.2794693E-03 -0.4484340       1.485469       14517.00    
  5.2796272E-03 -0.4484340       1.490747       14640.00    
  5.2798428E-03 -0.4484340       1.497956       14640.00    
  5.2800006E-03 -0.4484340       1.503234       14763.00    
  5.2802162E-03 -0.4484340       1.510443       14763.00    
  5.2803741E-03 -0.4484340       1.515721       14886.00    
  5.2805897E-03 -0.4484340       1.522930       14886.00    
  5.2807471E-03 -0.4484340       1.528208       15009.00    
  5.2809627E-03 -0.4484340       1.535417       15009.00    
  5.2811205E-03 -0.4484340       1.540695       15132.00    
  5.2813361E-03 -0.4484340       1.547904       15132.00    
  5.2814940E-03 -0.4484340       1.553182       15255.00    
  5.2817091E-03 -0.4484340       1.560391       15255.00    
  5.2818670E-03 -0.4484340       1.565668       15378.00    
  5.2820826E-03 -0.4484340       1.572878       15378.00    
  5.2822405E-03 -0.4484340       1.578155       15501.00    
  5.2824556E-03 -0.4484340       1.585364       15501.00    
  5.2826134E-03 -0.4484340       1.590642       15624.00    
  5.2828290E-03 -0.4484340       1.597851       15624.00    
  5.2829869E-03 -0.4484340       1.603128       15747.00    
  5.2832025E-03 -0.4484340       1.610337       15747.00    
  5.2833599E-03 -0.4484340       1.615614       15870.00    
  5.2835750E-03 -0.4484340       1.622823       15870.00    
  5.2837329E-03 -0.4484340       1.628101       15993.00    
  5.2839480E-03 -0.4484340       1.635309       15993.00    
  5.2841068E-03 -0.4484340       1.640587       16116.00    
  5.2843252E-03 -0.4484340       1.647795       16116.00    
  5.2844808E-03 -0.4484340       1.653072       16239.00    
  5.2846870E-03 -0.4484340       1.660281       16239.00    
  5.2848235E-03 -0.4484340       1.665558       16362.00    
  5.2849902E-03 -0.4484340       1.672767       16362.00    
  5.2851317E-03 -0.4484340       1.678044       16485.00    
  5.2853520E-03 -0.4484340       1.685253       16485.00    
  5.2855117E-03 -0.4484340       1.690530       16608.00    
  5.2857287E-03 -0.4484340       1.697738       16608.00    
  5.2858870E-03 -0.4484340       1.703015       16731.00    
  5.2861017E-03 -0.4484340       1.710224       16731.00    
  5.2862591E-03 -0.4484340       1.715501       16854.00    
  5.2864752E-03 -0.4484340       1.722709       16854.00    
  5.2866335E-03 -0.4484340       1.727986       16977.00    
  5.2868505E-03 -0.4484340       1.735195       16977.00    
  5.2870088E-03 -0.4484340       1.740471       17100.00    
  5.2872244E-03 -0.4484341       1.747680       17100.00    
  5.2873818E-03 -0.4484341       1.752957       17223.00    
  5.2875974E-03 -0.4484341       1.760165       17223.00    
  5.2877553E-03 -0.4484341       1.765442       17346.00    
  5.2879718E-03 -0.4484341       1.772650       17346.00    
  5.2881301E-03 -0.4484341       1.777927       17469.00    
  5.2883453E-03 -0.4484341       1.785135       17469.00    
  5.2885031E-03 -0.4484341       1.790412       17592.00    
  5.2887192E-03 -0.4484341       1.797620       17592.00    
  5.2888771E-03 -0.4484341       1.802896       17715.00    
  5.2890927E-03 -0.4484341       1.810104       17715.00    
  5.2892501E-03 -0.4484341       1.815381       17838.00    
  5.2894657E-03 -0.4484341       1.822589       17838.00    
  5.2896230E-03 -0.4484341       1.827865       17961.00    
  5.2898386E-03 -0.4484341       1.835073       17961.00    
  5.2899960E-03 -0.4484341       1.840350       18084.00    
  5.2902112E-03 -0.4484341       1.847558       18084.00    
  5.2903690E-03 -0.4484341       1.852834       18207.00    
  5.2905842E-03 -0.4484341       1.860042       18207.00    
  5.2907420E-03 -0.4484341       1.865318       18330.00    
  5.2909572E-03 -0.4484341       1.872526       18330.00    
  5.2911146E-03 -0.4484341       1.877803       18453.00    
  5.2913302E-03 -0.4484341       1.885010       18453.00    
  5.2914876E-03 -0.4484341       1.890287       18576.00    
  5.2917027E-03 -0.4484341       1.897494       18576.00    
  5.2918606E-03 -0.4484341       1.902771       18699.00    
  5.2920757E-03 -0.4484341       1.909978       18699.00    
  5.2922331E-03 -0.4484341       1.915254       18822.00    
  5.2924487E-03 -0.4484341       1.922462       18822.00    
  5.2926061E-03 -0.4484341       1.927738       18945.00    
  5.2928212E-03 -0.4484341       1.934945       18945.00    
  5.2929791E-03 -0.4484341       1.940222       19068.00    
  5.2931947E-03 -0.4484341       1.947429       19068.00    
  5.2933521E-03 -0.4484341       1.952705       19191.00    
  5.2935667E-03 -0.4484341       1.959912       19191.00    
  5.2937241E-03 -0.4484341       1.965189       19314.00    
  5.2939393E-03 -0.4484341       1.972396       19314.00    
  5.2940981E-03 -0.4484341       1.977672       19437.00    
  5.2943169E-03 -0.4484341       1.984880       19437.00    
  5.2943914E-03 -0.4484341       1.990156       19560.00    
  5.2943765E-03 -0.4484341       1.997362       19560.00    
 Increment           8
  5.3189183E-03 -0.4484338      4.2152703E-03   3.000000    
  5.3121815E-03 -0.4484338      1.1257687E-02   3.000000    
  5.3097894E-03 -0.4484338      1.6476260E-02   126.0000    
  5.3099901E-03 -0.4484338      2.3691252E-02   126.0000    
  5.3101364E-03 -0.4484338      2.8973650E-02   249.0000    
  5.3103352E-03 -0.4484338      3.6190439E-02   249.0000    
  5.3104814E-03 -0.4484338      4.1473456E-02   372.0000    
  5.3106816E-03 -0.4484338      4.8690137E-02   372.0000    
  5.3108279E-03 -0.4484338      5.3973090E-02   495.0000    
  5.3110276E-03 -0.4484338      6.1189704E-02   495.0000    
  5.3111734E-03 -0.4484338      6.6472612E-02   618.0000    
  5.3113732E-03 -0.4484338      7.3689170E-02   618.0000    
  5.3115194E-03 -0.4484338      7.8972034E-02   741.0000    
  5.3117191E-03 -0.4484338      8.6188525E-02   741.0000    
  5.3118654E-03 -0.4484338      9.1471344E-02   864.0000    
  5.3120647E-03 -0.4484338      9.8687775E-02   864.0000    
  5.3122109E-03 -0.4484338      0.1039706       987.0000    
  5.3124106E-03 -0.4484338      0.1111869       987.0000    
  5.3125569E-03 -0.4484338      0.1164697       1110.000    
  5.3127562E-03 -0.4484338      0.1236860       1110.000    
  5.3129024E-03 -0.4484338      0.1289686       1233.000    
  5.3131017E-03 -0.4484338      0.1361849       1233.000    
  5.3132479E-03 -0.4484338      0.1414675       1356.000    
  5.3134477E-03 -0.4484338      0.1486837       1356.000    
  5.3135934E-03 -0.4484338      0.1539663       1479.000    
  5.3137932E-03 -0.4484338      0.1611824       1479.000    
  5.3139394E-03 -0.4484338      0.1664650       1602.000    
  5.3141387E-03 -0.4484338      0.1736811       1602.000    
  5.3142849E-03 -0.4484338      0.1789636       1725.000    
  5.3144842E-03 -0.4484338      0.1861796       1725.000    
  5.3146305E-03 -0.4484338      0.1914620       1848.000    
  5.3148298E-03 -0.4484338      0.1986780       1848.000    
  5.3149755E-03 -0.4484338      0.2039604       1971.000    
  5.3151753E-03 -0.4484338      0.2111763       1971.000    
  5.3153210E-03 -0.4484338      0.2164586       2094.000    
  5.3155208E-03 -0.4484338      0.2236745       2094.000    
  5.3156666E-03 -0.4484338      0.2289568       2217.000    
  5.3158659E-03 -0.4484338      0.2361726       2217.000    
  5.3160121E-03 -0.4484338      0.2414548       2340.000    
  5.3162114E-03 -0.4484338      0.2486705       2340.000    
  5.3163571E-03 -0.4484338      0.2539528       2463.000    
  5.3165564E-03 -0.4484338      0.2611684       2463.000    
  5.3167026E-03 -0.4484338      0.2664506       2586.000    
  5.3169020E-03 -0.4484338      0.2736662       2586.000    
  5.3170477E-03 -0.4484338      0.2789483       2709.000    
  5.3172470E-03 -0.4484338      0.2861639       2709.000    
  5.3173932E-03 -0.4484338      0.2914460       2832.000    
  5.3175925E-03 -0.4484338      0.2986614       2832.000    
  5.3177383E-03 -0.4484338      0.3039435       2955.000    
  5.3179376E-03 -0.4484338      0.3111589       2955.000    
  5.3180833E-03 -0.4484338      0.3164409       3078.000    
  5.3182826E-03 -0.4484338      0.3236562       3078.000    
  5.3184284E-03 -0.4484338      0.3289382       3201.000    
  5.3186277E-03 -0.4484338      0.3361535       3201.000    
  5.3187734E-03 -0.4484338      0.3414354       3324.000    
  5.3189727E-03 -0.4484338      0.3486506       3324.000    
  5.3191185E-03 -0.4484338      0.3539325       3447.000    
  5.3193178E-03 -0.4484338      0.3611477       3447.000    
  5.3194636E-03 -0.4484338      0.3664295       3570.000    
  5.3196629E-03 -0.4484338      0.3736446       3570.000    
  5.3198086E-03 -0.4484338      0.3789264       3693.000    
  5.3200079E-03 -0.4484338      0.3861414       3693.000    
  5.3201537E-03 -0.4484338      0.3914231       3816.000    
